aoa,item_id,item_kind,item_definition,category,lexical_category,uni_lemma,complexity_category,language
32,item_162,word,Çizme,clothing,nouns,boots,NA,Turkish
32,item_202,word,Kalp,body_parts,nouns,heart,NA,Turkish
32,item_211,word,Vücut,body_parts,nouns,body,NA,Turkish
32,item_252,word,Duş,furniture_rooms,nouns,shower,NA,Turkish
32,item_258,word,Lazımlık/Oturak,furniture_rooms,nouns,potty,NA,Turkish
32,item_284,word,Dal,outside,nouns,stick,NA,Turkish
33,item_26,word,Geyik,animals,nouns,deer,NA,Turkish
33,item_30,word,Kaplan,animals,nouns,tiger,NA,Turkish
33,item_46,word,Sincap,animals,nouns,squirrel,NA,Turkish
33,item_50,word,Timsah,animals,nouns,crocodile,NA,Turkish
33,item_53,word,Zürafa,animals,nouns,giraffe,NA,Turkish
33,item_55,word,Ambulans,vehicles,nouns,ambulance,NA,Turkish
33,item_60,word,İtfaiye,vehicles,nouns,firetruck,NA,Turkish
33,item_62,word,Kayık,vehicles,nouns,kayak,NA,Turkish
33,item_65,word,Traktör,vehicles,nouns,tractor,NA,Turkish
33,item_79,word,Kukla,toys,nouns,puppet,NA,Turkish
33,item_87,word,Tüfek,toys,nouns,gun,NA,Turkish
33,item_167,word,Eşofman,clothing,nouns,tracksuit,NA,Turkish
33,item_170,word,Gecelik,clothing,nouns,pajamas,NA,Turkish
33,item_183,word,Tayt,clothing,nouns,tights,NA,Turkish
33,item_224,word,Çekiç,household,nouns,hammer,NA,Turkish
33,item_287,word,Dünya,outside,nouns,earth,NA,Turkish
33,item_290,word,Göl,outside,nouns,lake,NA,Turkish
34,item_19,word,Baykuş,animals,nouns,owl,NA,Turkish
34,item_22,word,Domuz,animals,nouns,pig,NA,Turkish
34,item_33,word,Kartal,animals,nouns,eagle,NA,Turkish
34,item_125,word,Muhallebi,food_drink,nouns,pudding,NA,Turkish
34,item_177,word,Palto,clothing,nouns,coat,NA,Turkish
34,item_306,word,Trafik,outside,nouns,traffic,NA,Turkish
35,item_52,word,Zebra,animals,nouns,zebra,NA,Turkish
35,item_147,word,Tarhana,food_drink,nouns,tarhana,NA,Turkish
35,item_158,word,Bluz,clothing,nouns,blouse,NA,Turkish
35,item_255,word,Halı,furniture_rooms,nouns,carpet,NA,Turkish
35,item_289,word,Garaj,outside,nouns,garage,NA,Turkish
17,item_24,word,perro,animals,nouns,dog,NA,Spanish (Mexican)
18,item_62,word,carro/coche,vehicles,nouns,car,NA,Spanish (Mexican)
18,item_128,word,sopa,food_drink,nouns,soup,NA,Spanish (Mexican)
18,item_192,word,globo/bomba,toys,nouns,balloon,NA,Spanish (Mexican)
18,item_200,word,pelota,toys,nouns,ball,NA,Spanish (Mexican)
19,item_38,word,gato,animals,nouns,cat,NA,Spanish (Mexican)
19,item_91,word,galleta,food_drink,nouns,cookie,NA,Spanish (Mexican)
19,item_113,word,papas,food_drink,nouns,potato,NA,Spanish (Mexican)
19,item_163,word,boca,body_parts,nouns,mouth,NA,Spanish (Mexican)
19,item_175,word,mano,body_parts,nouns,hand,NA,Spanish (Mexican)
20,item_151,word,pañal,clothing,nouns,diaper,NA,Spanish (Mexican)
20,item_178,word,ojos,body_parts,nouns,eye,NA,Spanish (Mexican)
21,item_46,word,caballo,animals,nouns,horse,NA,Spanish (Mexican)
21,item_97,word,huevo,food_drink,nouns,egg,NA,Spanish (Mexican)
21,item_99,word,jugo,food_drink,nouns,juice,NA,Spanish (Mexican)
21,item_120,word,pollo,food_drink,nouns,chicken (food),NA,Spanish (Mexican)
21,item_165,word,cabeza,body_parts,nouns,head,NA,Spanish (Mexican)
21,item_177,word,nariz,body_parts,nouns,nose,NA,Spanish (Mexican)
21,item_182,word,pelo,body_parts,nouns,hair,NA,Spanish (Mexican)
21,item_185,word,pies,body_parts,nouns,foot,NA,Spanish (Mexican)
21,item_215,word,botella/mamila,household,nouns,bottle,NA,Spanish (Mexican)
21,item_238,word,luz,household,nouns,light (object),NA,Spanish (Mexican)
21,item_296,word,cama,furniture_rooms,nouns,bed,NA,Spanish (Mexican)
21,item_319,word,silla,furniture_rooms,nouns,chair,NA,Spanish (Mexican)
22,item_25,word,pato,animals,nouns,duck,NA,Spanish (Mexican)
22,item_68,word,avión,vehicles,nouns,airplane,NA,Spanish (Mexican)
22,item_77,word,carne,food_drink,nouns,meat,NA,Spanish (Mexican)
22,item_83,word,comida,food_drink,nouns,food,NA,Spanish (Mexican)
22,item_84,word,dulce,food_drink,nouns,candy,NA,Spanish (Mexican)
22,item_109,word,paleta,food_drink,nouns,lollipop,NA,Spanish (Mexican)
22,item_119,word,plátano/banana,food_drink,nouns,banana,NA,Spanish (Mexican)
22,item_127,word,soda/refresco,food_drink,nouns,soda,NA,Spanish (Mexican)
22,item_140,word,calcetín,clothing,nouns,sock,NA,Spanish (Mexican)
22,item_169,word,dedo,body_parts,nouns,finger,NA,Spanish (Mexican)
22,item_170,word,dientes,body_parts,nouns,tooth,NA,Spanish (Mexican)
22,item_181,word,panza,body_parts,nouns,tummy,NA,Spanish (Mexican)
22,item_213,word,basura,household,nouns,trash,NA,Spanish (Mexican)
22,item_235,word,jabón,household,nouns,soap,NA,Spanish (Mexican)
22,item_248,word,plato,household,nouns,plate,NA,Spanish (Mexican)
22,item_294,word,baño,furniture_rooms,nouns,bathroom,NA,Spanish (Mexican)
22,item_309,word,mesa,furniture_rooms,nouns,table,NA,Spanish (Mexican)
23,item_15,word,vaca,animals,nouns,cow,NA,Spanish (Mexican)
23,item_26,word,pájaro,animals,nouns,bird,NA,Spanish (Mexican)
23,item_27,word,oso,animals,nouns,bear,NA,Spanish (Mexican)
23,item_58,word,tren,vehicles,nouns,train,NA,Spanish (Mexican)
23,item_81,word,chile,food_drink,nouns,chili,NA,Spanish (Mexican)
23,item_82,word,chocolate,food_drink,nouns,chocolate,NA,Spanish (Mexican)
23,item_105,word,manzana,food_drink,nouns,apple,NA,Spanish (Mexican)
23,item_129,word,taco,food_drink,nouns,taco,NA,Spanish (Mexican)
23,item_132,word,tortilla,food_drink,nouns,tortilla,NA,Spanish (Mexican)
23,item_141,word,calzón,clothing,nouns,underpants,NA,Spanish (Mexican)
23,item_167,word,cara,body_parts,nouns,face,NA,Spanish (Mexican)
23,item_174,word,lengua,body_parts,nouns,tongue,NA,Spanish (Mexican)
23,item_180,word,oreja,body_parts,nouns,ear,NA,Spanish (Mexican)
23,item_193,word,hoja/papel,toys,nouns,paper,NA,Spanish (Mexican)
23,item_195,word,lápiz,toys,nouns,pen/pencil,NA,Spanish (Mexican)
23,item_198,word,osito,toys,nouns,teddybear,NA,Spanish (Mexican)
23,item_221,word,cepillo,household,nouns,brush (object),NA,Spanish (Mexican)
23,item_229,word,cuchara,household,nouns,spoon,NA,Spanish (Mexican)
23,item_231,word,dinero,household,nouns,money,NA,Spanish (Mexican)
23,item_237,word,llave,household,nouns,key,NA,Spanish (Mexican)
23,item_243,word,papel,household,nouns,paper,NA,Spanish (Mexican)
23,item_254,word,teléfono,household,nouns,telephone,NA,Spanish (Mexican)
23,item_259,word,vasos,household,nouns,glass,NA,Spanish (Mexican)
23,item_273,word,luna,outside,nouns,moon,NA,Spanish (Mexican)
23,item_286,word,sol,outside,nouns,sun,NA,Spanish (Mexican)
23,item_312,word,puerta,furniture_rooms,nouns,door,NA,Spanish (Mexican)
23,item_322,word,televisión,furniture_rooms,nouns,tv,NA,Spanish (Mexican)
24,item_21,word,pollito,animals,nouns,chick,NA,Spanish (Mexican)
24,item_53,word,araña,animals,nouns,spider,NA,Spanish (Mexican)
24,item_60,word,moto,vehicles,nouns,motorcycle,NA,Spanish (Mexican)
24,item_71,word,arroz,food_drink,nouns,rice,NA,Spanish (Mexican)
24,item_80,word,chicle,food_drink,nouns,gum,NA,Spanish (Mexican)
24,item_90,word,frijoles,food_drink,nouns,beans,NA,Spanish (Mexican)
24,item_92,word,gelatina,food_drink,nouns,jelly,NA,Spanish (Mexican)
24,item_98,word,jamón,food_drink,nouns,ham,NA,Spanish (Mexican)
24,item_108,word,naranja,food_drink,nouns,orange (food),NA,Spanish (Mexican)
24,item_116,word,pastel,food_drink,nouns,cake,NA,Spanish (Mexican)
24,item_122,word,queso,food_drink,nouns,cheese,NA,Spanish (Mexican)
24,item_123,word,sal,food_drink,nouns,salt,NA,Spanish (Mexican)
24,item_133,word,uvas,food_drink,nouns,grapes,NA,Spanish (Mexican)
24,item_152,word,pantalón,clothing,nouns,pants,NA,Spanish (Mexican)
24,item_168,word,chichi/pecho,body_parts,nouns,breast,NA,Spanish (Mexican)
24,item_194,word,juguete,toys,nouns,toy (object),NA,Spanish (Mexican)
24,item_197,word,muñeca,toys,nouns,doll,NA,Spanish (Mexican)
24,item_207,word,bolsa (clothing),clothing,nouns,purse,NA,Spanish (Mexican)
24,item_214,word,bolsa (household),household,nouns,bag,NA,Spanish (Mexican)
24,item_234,word,fotos,household,nouns,photo,NA,Spanish (Mexican)
24,item_245,word,peine,household,nouns,comb (object),NA,Spanish (Mexican)
24,item_262,word,árbol,outside,nouns,tree,NA,Spanish (Mexican)
24,item_268,word,flor,outside,nouns,flower,NA,Spanish (Mexican)
24,item_280,word,palo,outside,nouns,stick,NA,Spanish (Mexican)
25,item_29,word,mosca,animals,nouns,fly (animal),NA,Spanish (Mexican)
25,item_40,word,gallina,animals,nouns,hen,NA,Spanish (Mexican)
25,item_42,word,elefante,animals,nouns,elephant,NA,Spanish (Mexican)
25,item_43,word,conejo,animals,nouns,bunny,NA,Spanish (Mexican)
25,item_66,word,bicicleta,vehicles,nouns,bicycle,NA,Spanish (Mexican)
25,item_74,word,azúcar,food_drink,nouns,sugar,NA,Spanish (Mexican)
25,item_147,word,gorra,clothing,nouns,hat,NA,Spanish (Mexican)
25,item_155,word,ropa,clothing,nouns,clothes,NA,Spanish (Mexican)
25,item_158,word,suéter,clothing,nouns,sweater,NA,Spanish (Mexican)
25,item_164,word,brazo,body_parts,nouns,arm,NA,Spanish (Mexican)
25,item_211,word,almohada,household,nouns,pillow,NA,Spanish (Mexican)
25,item_216,word,caja,household,nouns,box,NA,Spanish (Mexican)
25,item_220,word,cepillo de dientes,household,nouns,toothbrush,NA,Spanish (Mexican)
25,item_232,word,escoba,household,nouns,broom,NA,Spanish (Mexican)
25,item_240,word,medicina,household,nouns,medicine,NA,Spanish (Mexican)
25,item_253,word,taza,household,nouns,cup,NA,Spanish (Mexican)
25,item_297,word,champú,furniture_rooms,nouns,shampoo,NA,Spanish (Mexican)
25,item_299,word,cocina,furniture_rooms,nouns,kitchen,NA,Spanish (Mexican)
25,item_302,word,cuna,furniture_rooms,nouns,crib,NA,Spanish (Mexican)
25,item_324,word,ventana,furniture_rooms,nouns,window,NA,Spanish (Mexican)
26,item_18,word,ratón,animals,nouns,mouse,NA,Spanish (Mexican)
26,item_33,word,león,animals,nouns,lion,NA,Spanish (Mexican)
26,item_35,word,hormiga,animals,nouns,ant,NA,Spanish (Mexican)
26,item_47,word,burro,animals,nouns,donkey,NA,Spanish (Mexican)
26,item_54,word,animal,animals,nouns,animal,NA,Spanish (Mexican)
26,item_75,word,café,food_drink,nouns,coffee,NA,Spanish (Mexican)
26,item_94,word,helado/nieve,food_drink,nouns,ice cream,NA,Spanish (Mexican)
26,item_114,word,papitas,food_drink,nouns,chips,NA,Spanish (Mexican)
26,item_124,word,salchicha,food_drink,nouns,hot dog,NA,Spanish (Mexican)
26,item_136,word,yoghurt,food_drink,nouns,yogurt,NA,Spanish (Mexican)
26,item_138,word,botón,clothing,nouns,button,NA,Spanish (Mexican)
26,item_142,word,camisa,clothing,nouns,shirt,NA,Spanish (Mexican)
26,item_149,word,lentes,clothing,nouns,glasses,NA,Spanish (Mexican)
26,item_176,word,nalgas,body_parts,nouns,butt,NA,Spanish (Mexican)
26,item_179,word,ombligo,body_parts,nouns,belly button,NA,Spanish (Mexican)
26,item_184,word,piernas,body_parts,nouns,leg,NA,Spanish (Mexican)
26,item_190,word,colores,toys,nouns,colors,NA,Spanish (Mexican)
26,item_196,word,libro,toys,nouns,book,NA,Spanish (Mexican)
26,item_223,word,chupón/chupete,household,nouns,pacifier,NA,Spanish (Mexican)
26,item_226,word,cobija,household,nouns,blanket,NA,Spanish (Mexican)
26,item_230,word,cuchillo,household,nouns,knife,NA,Spanish (Mexican)
26,item_250,word,reloj,household,nouns,watch (object),NA,Spanish (Mexican)
26,item_257,word,toalla,household,nouns,towel,NA,Spanish (Mexican)
26,item_264,word,cielo,outside,nouns,sky,NA,Spanish (Mexican)
26,item_272,word,lluvia,outside,nouns,rain,NA,Spanish (Mexican)
26,item_282,word,piedra,outside,nouns,rock (object),NA,Spanish (Mexican)
26,item_289,word,tierra,outside,nouns,soil,NA,Spanish (Mexican)
26,item_301,word,cuarto,furniture_rooms,nouns,room,NA,Spanish (Mexican)
26,item_323,word,tina,furniture_rooms,nouns,bathtub,NA,Spanish (Mexican)
27,item_23,word,pescado,animals,nouns,fish (animal),NA,Spanish (Mexican)
27,item_30,word,mono,animals,nouns,monkey,NA,Spanish (Mexican)
27,item_87,word,elote,food_drink,nouns,corn,NA,Spanish (Mexican)
27,item_106,word,melón,food_drink,nouns,melon,NA,Spanish (Mexican)
27,item_143,word,chancla,clothing,nouns,slipper,NA,Spanish (Mexican)
27,item_159,word,vestido,clothing,nouns,dress (object),NA,Spanish (Mexican)
27,item_166,word,cachete,body_parts,nouns,cheek,NA,Spanish (Mexican)
27,item_186,word,rodilla,body_parts,nouns,knee,NA,Spanish (Mexican)
27,item_206,word,botas,clothing,nouns,boots,NA,Spanish (Mexican)
27,item_208,word,babero,clothing,nouns,bib,NA,Spanish (Mexican)
27,item_228,word,cubeta,household,nouns,tray,NA,Spanish (Mexican)
27,item_233,word,espejo,household,nouns,mirror,NA,Spanish (Mexican)
27,item_244,word,pasta de dientes,household,nouns,toothpaste,NA,Spanish (Mexican)
27,item_249,word,radio,household,nouns,radio,NA,Spanish (Mexican)
27,item_251,word,servilleta,household,nouns,napkin,NA,Spanish (Mexican)
27,item_256,word,tijeras,household,nouns,scissors,NA,Spanish (Mexican)
27,item_266,word,columpio,outside,nouns,swing (object),NA,Spanish (Mexican)
27,item_267,word,estrella,outside,nouns,star,NA,Spanish (Mexican)
27,item_281,word,pasto,outside,nouns,grass,NA,Spanish (Mexican)
27,item_303,word,escaleras,furniture_rooms,nouns,stairs,NA,Spanish (Mexican)
28,item_19,word,rana,animals,nouns,frog,NA,Spanish (Mexican)
28,item_31,word,mariposa,animals,nouns,butterfly,NA,Spanish (Mexican)
28,item_64,word,camión/troca,vehicles,nouns,truck,NA,Spanish (Mexican)
28,item_67,word,barco,vehicles,nouns,boat,NA,Spanish (Mexican)
28,item_73,word,atún,food_drink,nouns,tuna,NA,Spanish (Mexican)
28,item_89,word,fresa,food_drink,nouns,strawberry,NA,Spanish (Mexican)
28,item_95,word,hielo,food_drink,nouns,ice,NA,Spanish (Mexican)
28,item_110,word,palomitas,food_drink,nouns,popcorn,NA,Spanish (Mexican)
28,item_118,word,pescado (food_drink),food_drink,nouns,fish (food),NA,Spanish (Mexican)
28,item_153,word,pijama,clothing,nouns,pajamas,NA,Spanish (Mexican)
28,item_156,word,shorts,clothing,nouns,shorts,NA,Spanish (Mexican)
28,item_173,word,labios,body_parts,nouns,lip,NA,Spanish (Mexican)
28,item_201,word,pinturas,toys,nouns,painting,NA,Spanish (Mexican)
28,item_203,word,pluma/plumones,toys,nouns,pen,NA,Spanish (Mexican)
28,item_205,word,triciclo (toys),toys,nouns,tricycle,NA,Spanish (Mexican)
28,item_209,word,aretes,clothing,nouns,earring,NA,Spanish (Mexican)
28,item_247,word,plancha,household,nouns,iron (object),NA,Spanish (Mexican)
28,item_255,word,tenedor,household,nouns,fork,NA,Spanish (Mexican)
28,item_258,word,trapo,household,nouns,cloth,NA,Spanish (Mexican)
28,item_270,word,hojas,outside,nouns,leaf,NA,Spanish (Mexican)
28,item_278,word,nube,outside,nouns,cloud,NA,Spanish (Mexican)
28,item_283,word,planta,outside,nouns,plant,NA,Spanish (Mexican)
28,item_291,word,viento/aire,outside,nouns,wind,NA,Spanish (Mexican)
28,item_295,word,cajón,furniture_rooms,nouns,drawer,NA,Spanish (Mexican)
28,item_304,word,estufa,furniture_rooms,nouns,stove,NA,Spanish (Mexican)
28,item_311,word,patio (outside),furniture_rooms,nouns,patio,NA,Spanish (Mexican)
28,item_314,word,refrigerador,furniture_rooms,nouns,refrigerator,NA,Spanish (Mexican)
28,item_317,word,sala,furniture_rooms,nouns,living room,NA,Spanish (Mexican)
28,item_320,word,sillón,furniture_rooms,nouns,couch,NA,Spanish (Mexican)
29,item_16,word,tortuga,animals,nouns,turtle,NA,Spanish (Mexican)
29,item_20,word,puerco,animals,nouns,pig,NA,Spanish (Mexican)
29,item_32,word,lobo,animals,nouns,wolf,NA,Spanish (Mexican)
29,item_57,word,triciclo (vehicles),vehicles,nouns,tricycle,NA,Spanish (Mexican)
29,item_103,word,cacahuete/maní,food_drink,nouns,peanut,NA,Spanish (Mexican)
29,item_121,word,quesadilla,food_drink,nouns,quesadilla,NA,Spanish (Mexican)
29,item_126,word,sandía,food_drink,nouns,watermelon,NA,Spanish (Mexican)
29,item_130,word,té (food),food_drink,nouns,tea,NA,Spanish (Mexican)
29,item_137,word,zanahoria,food_drink,nouns,carrot,NA,Spanish (Mexican)
29,item_146,word,falda,clothing,nouns,skirt,NA,Spanish (Mexican)
29,item_148,word,guantes,clothing,nouns,glove,NA,Spanish (Mexican)
29,item_154,word,playera,clothing,nouns,t-shirt,NA,Spanish (Mexican)
29,item_157,word,sombrero,clothing,nouns,hat,NA,Spanish (Mexican)
29,item_217,word,cámara,household,nouns,camera,NA,Spanish (Mexican)
29,item_219,word,cassette,household,nouns,tape (object),NA,Spanish (Mexican)
29,item_222,word,cerillos,household,nouns,matches,NA,Spanish (Mexican)
29,item_241,word,olla,household,nouns,pot,NA,Spanish (Mexican)
29,item_260,word,vela,household,nouns,candle,NA,Spanish (Mexican)
29,item_263,word,bandera,outside,nouns,flag,NA,Spanish (Mexican)
29,item_285,word,resbaladilla,outside,nouns,slide (object),NA,Spanish (Mexican)
29,item_292,word,bacinica,furniture_rooms,nouns,potty,NA,Spanish (Mexican)
29,item_293,word,banco (outside),furniture_rooms,nouns,bench,NA,Spanish (Mexican)
29,item_307,word,lavadora,furniture_rooms,nouns,washing machine,NA,Spanish (Mexican)
29,item_315,word,regadera/ducha,furniture_rooms,nouns,shower,NA,Spanish (Mexican)
30,item_13,word,víbora,animals,nouns,snake,NA,Spanish (Mexican)
30,item_28,word,mosco,animals,nouns,mosquito,NA,Spanish (Mexican)
30,item_34,word,jirafa,animals,nouns,giraffe,NA,Spanish (Mexican)
30,item_41,word,foca,animals,nouns,seal (animal),NA,Spanish (Mexican)
30,item_50,word,borrego,animals,nouns,lamb,NA,Spanish (Mexican)
30,item_72,word,atole,food_drink,nouns,atole,NA,Spanish (Mexican)
30,item_76,word,calabaza,food_drink,nouns,pumpkin,NA,Spanish (Mexican)
30,item_78,word,cereal,food_drink,nouns,cereal,NA,Spanish (Mexican)
30,item_115,word,pasas,food_drink,nouns,raisin,NA,Spanish (Mexican)
30,item_125,word,salsa,food_drink,nouns,sauce,NA,Spanish (Mexican)
30,item_131,word,torta/lonche,food_drink,nouns,sandwich,NA,Spanish (Mexican)
30,item_150,word,medias,clothing,nouns,tights,NA,Spanish (Mexican)
30,item_162,word,bigote,body_parts,nouns,mustache,NA,Spanish (Mexican)
30,item_171,word,garganta/anginas,body_parts,nouns,throat,NA,Spanish (Mexican)
30,item_172,word,hombro,body_parts,nouns,shoulder,NA,Spanish (Mexican)
30,item_183,word,pene,body_parts,nouns,penis,NA,Spanish (Mexican)
30,item_191,word,crayolas,toys,nouns,crayon,NA,Spanish (Mexican)
30,item_202,word,plastilina,toys,nouns,clay,NA,Spanish (Mexican)
30,item_236,word,lámpara,household,nouns,lamp,NA,Spanish (Mexican)
30,item_274,word,maceta,outside,nouns,flower pot,NA,Spanish (Mexican)
30,item_275,word,manguera,outside,nouns,hose,NA,Spanish (Mexican)
30,item_288,word,techo,outside,nouns,roof,NA,Spanish (Mexican)
30,item_316,word,ropero/closet,furniture_rooms,nouns,closet,NA,Spanish (Mexican)
19,item_108,word,мяч,toys,nouns,ball,NA,Russian
20,item_121,word,банан,food_drink,nouns,banana,NA,Russian
20,item_136,word,каша,food_drink,nouns,porridge,NA,Russian
20,item_168,word,сок,food_drink,nouns,juice,NA,Russian
20,item_171,word,суп,food_drink,nouns,soup,NA,Russian
20,item_179,word,чай,food_drink,nouns,tea,NA,Russian
20,item_184,word,яблоко,food_drink,nouns,apple,NA,Russian
20,item_219,word,глазки,body_parts,nouns,eye,NA,Russian
20,item_230,word,нос,body_parts,nouns,nose,NA,Russian
21,item_57,word,кошка,animals,nouns,cat,NA,Russian
21,item_86,word,коляска,vehicles,nouns,stroller,NA,Russian
21,item_117,word,шарик,toys,nouns,balloon,NA,Russian
21,item_123,word,булка,food_drink,nouns,bun,NA,Russian
21,item_210,word,тапки,clothing,nouns,slipper,NA,Russian
21,item_213,word,шапка,clothing,nouns,hat,NA,Russian
21,item_228,word,нога,body_parts,nouns,leg,NA,Russian
21,item_233,word,пупок,body_parts,nouns,belly button,NA,Russian
22,item_38,word,бабочка,animals,nouns,butterfly,NA,Russian
22,item_88,word,машина,vehicles,nouns,car,NA,Russian
22,item_102,word,книга,toys,nouns,book,NA,Russian
22,item_106,word,лопатка,toys,nouns,shovel,NA,Russian
22,item_127,word,вода,food_drink,nouns,water (beverage),NA,Russian
22,item_141,word,конфета,food_drink,nouns,candy,NA,Russian
22,item_152,word,молоко,food_drink,nouns,milk,NA,Russian
22,item_172,word,сыр,food_drink,nouns,cheese,NA,Russian
22,item_178,word,хлеб,food_drink,nouns,bread,NA,Russian
22,item_193,word,колготки,clothing,nouns,tights,NA,Russian
22,item_236,word,рука,body_parts,nouns,arm,NA,Russian
